,PlateRead,Concentration,Compound,Time,Fluorescence
4623,49,10^-12,Compound A,73.7678,3166.645
4624,49,10^-12,Compound B,73.6012,3017.91
4625,49,10^-12,Compound B,73.6288,3255.17
4626,49,10^-12,Compound B,73.7628,3206.77
4627,49,10^-12,Compound B,73.7556,3860.125
4628,49,10^-12,Compound C,73.6246,4312.593
4629,49,10^-12,Compound C,73.617,4812.251
4630,49,10^-12,Compound C,73.5882,4571.221
4631,49,10^-12,Compound C,73.728,4522.555
4632,49,10^-11,Compound A,73.869,2824.411
4633,49,10^-11,Compound A,73.8112,2868.134
4634,49,10^-11,Compound A,73.9462,3145.088
4635,49,10^-11,Compound A,73.9278,3166.677
4636,49,10^-11,Compound B,73.761,3356.773
4637,49,10^-11,Compound B,73.7874,3330.684
4638,49,10^-11,Compound B,73.9342,3449.799
4639,49,10^-11,Compound B,73.9158,3780.799
4640,49,10^-11,Compound C,73.775,4263.856
4641,49,10^-11,Compound C,73.7774,4615.773
4642,49,10^-11,Compound C,73.7486,4760.353
4643,49,10^-11,Compound C,73.8868,4795.562
4644,49,10^-10,Compound A,74.0298,2782.59
4645,49,10^-10,Compound A,73.9614,2815.167
4646,49,10^-10,Compound A,74.0962,3241.976
4647,49,10^-10,Compound A,74.079,3707.069
4648,49,10^-10,Compound B,73.9114,3239.039
4649,49,10^-10,Compound B,73.9472,3646.628
4650,49,10^-10,Compound B,74.0928,4103.829
4651,49,10^-10,Compound B,74.0656,3922.979
4652,49,10^-10,Compound C,73.935,4957.27
4653,49,10^-10,Compound C,73.947,5003.349
4654,49,10^-10,Compound C,73.9086,5582.767
4655,49,10^-10,Compound C,74.0464,5325.162
4656,49,10^-09,Compound A,74.1802,2964.926
4657,49,10^-09,Compound A,74.1216,3035.283
4658,49,10^-09,Compound A,74.2468,3392.882
4659,49,10^-09,Compound A,74.2382,3064.943
4660,49,10^-09,Compound B,74.1316,3804.435
4661,49,10^-09,Compound B,74.0972,3727.269
4662,49,10^-09,Compound B,74.2426,4222.747
4663,49,10^-09,Compound B,74.2174,3993.03
4664,49,10^-09,Compound C,74.087,4924.661
4665,49,10^-09,Compound C,74.0974,5599.32
4666,49,10^-09,Compound C,74.119,5984.034
4667,49,10^-09,Compound C,74.1968,6566.024
4668,49,10^-08,Compound A,74.3404,3570.629
4669,49,10^-08,Compound A,74.3528,4233.524
4670,49,10^-08,Compound A,74.4066,6089.361
4671,49,10^-08,Compound A,74.3982,7044.813
4672,49,10^-08,Compound B,74.2814,5951.292
4673,49,10^-08,Compound B,74.2576,5722.999
4674,49,10^-08,Compound B,74.3928,6214.747
4675,49,10^-08,Compound B,74.3762,5828.47
4676,49,10^-08,Compound C,74.2454,6217.216
4677,49,10^-08,Compound C,74.2578,5854.585
4678,49,10^-08,Compound C,74.279,6879.547
4679,49,10^-08,Compound C,74.3572,7288.504
4680,49,10^-07,Compound A,74.562,4732.441
4681,49,10^-07,Compound A,74.512,5228.395
4682,49,10^-07,Compound A,74.608,6356.421
4683,49,10^-07,Compound A,74.5982,6174.393
4684,49,10^-07,Compound B,74.4318,9250.133
4685,49,10^-07,Compound B,74.4476,9987.424
4686,49,10^-07,Compound B,74.5548,9343.939
4687,49,10^-07,Compound B,74.536,10082.2
4688,49,10^-07,Compound C,74.4854,9478.25
4689,49,10^-07,Compound C,74.4478,9938.108
4690,49,10^-07,Compound C,74.429,10380.534
4691,49,10^-07,Compound C,74.5472,13534.56
4692,49,10^-06,Compound A,74.7208,6002.062
4693,49,10^-06,Compound A,74.672,7236.817
4694,49,10^-06,Compound A,74.7672,7938.547
4695,49,10^-06,Compound A,74.7598,9219.644
4696,49,10^-06,Compound B,74.592,9921.147
4697,49,10^-06,Compound B,74.598,9661.406
4698,49,10^-06,Compound B,74.7548,10525.599
4699,49,10^-06,Compound B,74.745,10442.752
4700,49,10^-06,Compound C,74.6358,10575.572
4701,49,10^-06,Compound C,74.5982,12151.119
4702,49,10^-06,Compound C,74.5794,13685.113
4703,49,10^-06,Compound C,74.6976,15379.534
4704,50,Control,Compound A,75.061,3208.05
4705,50,Control,Compound A,75.0234,3469.01
4706,50,Control,Compound A,75.0672,3593.258
4707,50,Control,Compound A,75.0492,3058.243
4708,50,Control,Compound B,74.974,2963.708
4709,50,Control,Compound B,74.969,2995.06
4710,50,Control,Compound B,75.0434,3108.702
4711,50,Control,Compound B,75.0282,3666.765
4712,50,Control,Compound C,74.9862,4016.657
4713,50,Control,Compound C,74.9782,3586.127
4714,50,Control,Compound C,74.9594,3793.194
4715,50,Control,Compound C,75.0684,3892.56
4716,50,10^-12,Compound A,75.2114,3137.895
4717,50,10^-12,Compound A,75.2042,3484.697
4718,50,10^-12,Compound A,75.2186,3660.866
4719,50,10^-12,Compound A,75.2092,3168.335
4720,50,10^-12,Compound B,75.1924,3005.228
4721,50,10^-12,Compound B,75.1404,3260.067
4722,50,10^-12,Compound B,75.1944,3214.043
4723,50,10^-12,Compound B,75.187,3788.105
4724,50,10^-12,Compound C,75.1366,4258.716
4725,50,10^-12,Compound C,75.1286,4792.292
4726,50,10^-12,Compound C,75.1902,4600.957
4727,50,10^-12,Compound C,75.24,4579.17
4728,50,10^-11,Compound A,75.373,2806.529
4729,50,10^-11,Compound A,75.413,2912.425
4730,50,10^-11,Compound A,75.3792,3166.526
4731,50,10^-11,Compound A,75.3592,3149.183
4732,50,10^-11,Compound B,75.3428,3395.401
4733,50,10^-11,Compound B,75.2984,3326.661
4734,50,10^-11,Compound B,75.3656,3465.194
4735,50,10^-11,Compound B,75.347,3791.972
4736,50,10^-11,Compound C,75.2966,4359.571
4737,50,10^-11,Compound C,75.2886,4615.627
4738,50,10^-11,Compound C,75.3402,4845.92
4739,50,10^-11,Compound C,75.398,4912.115
4740,50,10^-10,Compound A,75.562,2811.25
4741,50,10^-10,Compound A,75.5728,2845.887
4742,50,10^-10,Compound A,75.5278,3220.519
4743,50,10^-10,Compound A,75.5196,3673.128
4744,50,10^-10,Compound B,75.504,3263.119
4745,50,10^-10,Compound B,75.509,3614.642
4746,50,10^-10,Compound B,75.5238,4099.377
4747,50,10^-10,Compound B,75.497,3916.68
4748,50,10^-10,Compound C,75.4806,4969.448
4749,50,10^-10,Compound C,75.509,5040.169
4750,50,10^-10,Compound C,75.4906,5577.887
4751,50,10^-10,Compound C,75.6084,5389.682
4752,50,10^-09,Compound A,75.7218,2958.605
4753,50,10^-09,Compound A,75.724,3070.127
4754,50,10^-09,Compound A,75.7382,3386.704
4755,50,10^-09,Compound A,75.7296,3104.59
4756,50,10^-09,Compound B,75.6628,3802.436
4757,50,10^-09,Compound B,75.67,3677.34
4758,50,10^-09,Compound B,75.674,4315.864
4759,50,10^-09,Compound B,75.6484,4019.551
4760,50,10^-09,Compound C,75.6366,4880.141
4761,50,10^-09,Compound C,75.6694,5570.707
4762,50,10^-09,Compound C,75.6506,6092.631
4763,50,10^-09,Compound C,75.7696,6635.812
4764,50,10^-08,Compound A,75.8818,3648.252
4765,50,10^-08,Compound A,75.8734,4308.108
4766,50,10^-08,Compound A,75.899,6023.919
4767,50,10^-08,Compound A,75.8796,7061.856
4768,50,10^-08,Compound B,75.8132,6032.56
4769,50,10^-08,Compound B,75.829,5726.734
4770,50,10^-08,Compound B,75.8852,6196.344
4771,50,10^-08,Compound B,75.8674,5786.521
4772,50,10^-08,Compound C,75.7966,6133.994
4773,50,10^-08,Compound C,75.819,5824.686
4774,50,10^-08,Compound C,75.8002,6992.664
4775,50,10^-08,Compound C,75.9288,7379.977
4776,50,10^-07,Compound A,76.033,4736.447
4777,50,10^-07,Compound A,76.0334,5171.725
4778,50,10^-07,Compound A,76.0484,6354.93
4779,50,10^-07,Compound A,76.03,6242.979
4780,50,10^-07,Compound B,75.9736,9173.613
4781,50,10^-07,Compound B,75.9794,9905.178
4782,50,10^-07,Compound B,76.0444,9220.003
4783,50,10^-07,Compound B,76.0176,10046.597
4784,50,10^-07,Compound C,75.947,9493.396
4785,50,10^-07,Compound C,75.9694,9926.971
4786,50,10^-07,Compound C,75.9506,10430.518
4787,50,10^-07,Compound C,76.0788,13622.038
4788,50,10^-06,Compound A,76.1924,6017.121
4789,50,10^-06,Compound A,76.1834,7193.077
4790,50,10^-06,Compound A,76.2088,7980.951
4791,50,10^-06,Compound A,76.1908,9152.438
4792,50,10^-06,Compound B,76.1852,9901.389
4793,50,10^-06,Compound B,76.1396,9517.854
4794,50,10^-06,Compound B,76.1944,10441.544
4795,50,10^-06,Compound B,76.168,10411.595
4796,50,10^-06,Compound C,76.0974,10571.806
4797,50,10^-06,Compound C,76.1306,12056.379
4798,50,10^-06,Compound C,76.1754,13558.854
4799,50,10^-06,Compound C,76.2392,15361.361
4800,51,Control,Compound A,76.6202,3216.187
4801,51,Control,Compound A,76.5728,3468.629
4802,51,Control,Compound A,76.589,3592.204
4803,51,Control,Compound A,76.5706,3062.839
4804,51,Control,Compound B,76.5038,2929.682
4805,51,Control,Compound B,76.5112,2988.872
4806,51,Control,Compound B,76.5548,3151.176
4807,51,Control,Compound B,76.5402,3640.298
4808,51,Control,Compound C,76.5374,3962.496
4809,51,Control,Compound C,76.5702,3560.593
4810,51,Control,Compound C,76.4834,3740.189
4811,51,Control,Compound C,76.6104,3865.206
4812,51,10^-12,Compound A,76.8026,3120.147
4813,51,10^-12,Compound A,76.726,3516.006
4814,51,10^-12,Compound A,76.8208,3646.447
4815,51,10^-12,Compound A,76.7906,3127.823
4816,51,10^-12,Compound B,76.6538,3006.661
4817,51,10^-12,Compound B,76.67,3241.84
4818,51,10^-12,Compound B,76.7062,3208.323
4819,51,10^-12,Compound B,76.6986,3815.505
4820,51,10^-12,Compound C,76.6982,4321.067
4821,51,10^-12,Compound C,76.7302,4780.877
4822,51,10^-12,Compound C,76.641,4557.526
4823,51,10^-12,Compound C,76.7696,4597.711
4824,51,10^-11,Compound A,76.953,2834.417
4825,51,10^-11,Compound A,76.8846,2887.089
4826,51,10^-11,Compound A,76.9694,3132.448
4827,51,10^-11,Compound A,76.951,3195.435
4828,51,10^-11,Compound B,76.8042,3402.028
4829,51,10^-11,Compound B,76.82,3317.902
4830,51,10^-11,Compound B,76.9452,3485.495
4831,51,10^-11,Compound B,76.9284,3741.07
4832,51,10^-11,Compound C,76.8478,4355.417
4833,51,10^-11,Compound C,76.8806,4624.997
4834,51,10^-11,Compound C,76.7914,4838.88
4835,51,10^-11,Compound C,76.9192,4973.599
4836,51,10^-10,Compound A,77.1132,2809.83
4837,51,10^-10,Compound A,77.0444,2888.916
4838,51,10^-10,Compound A,77.1296,3237.202
4839,51,10^-10,Compound A,77.111,3685.681
4840,51,10^-10,Compound B,76.965,3285.245
4841,51,10^-10,Compound B,76.9704,3567.403
4842,51,10^-10,Compound B,77.0954,4098.81
4843,51,10^-10,Compound B,77.0798,3904.965
4844,51,10^-10,Compound C,76.9982,5034.083
4845,51,10^-10,Compound C,77.0422,4992.977
4846,51,10^-10,Compound C,76.9418,5685.415
4847,51,10^-10,Compound C,77.0696,5456.654
4848,51,10^-09,Compound A,77.2732,3015.758
4849,51,10^-09,Compound A,77.1948,3012.68
4850,51,10^-09,Compound A,77.2894,3449.397
4851,51,10^-09,Compound A,77.261,3168.545
4852,51,10^-09,Compound B,77.1144,3790.622
4853,51,10^-09,Compound B,77.1322,3734.749
4854,51,10^-09,Compound B,77.2458,4224.378
4855,51,10^-09,Compound B,77.2388,4038.166
4856,51,10^-09,Compound C,77.1582,4931.47
4857,51,10^-09,Compound C,77.2006,5665.273
4858,51,10^-09,Compound C,77.1034,6127.695
4859,51,10^-09,Compound C,77.232,6626.6
4860,51,10^-08,Compound A,77.4236,3708.343
4861,51,10^-08,Compound A,77.355,4285.875
4862,51,10^-08,Compound A,77.4416,6129.292
4863,51,10^-08,Compound A,77.4114,6953.016
4864,51,10^-08,Compound B,77.3148,6036.031
4865,51,10^-08,Compound B,77.2804,5777.723
4866,51,10^-08,Compound B,77.4066,6158.674
4867,51,10^-08,Compound B,77.389,5825.627
4868,51,10^-08,Compound C,77.3182,6056.161
4869,51,10^-08,Compound C,77.351,5817.794
4870,51,10^-08,Compound C,77.3022,6997.012
4871,51,10^-08,Compound C,77.38,7498.282
4872,51,10^-07,Compound A,77.5836,4709.506
4873,51,10^-07,Compound A,77.5448,5163.826
4874,51,10^-07,Compound A,77.6,6445.306
4875,51,10^-07,Compound A,77.5716,6195.165
4876,51,10^-07,Compound B,77.4746,9212.556
4877,51,10^-07,Compound B,77.4308,9859.769
4878,51,10^-07,Compound B,77.5558,9271.418
4879,51,10^-07,Compound B,77.5394,9957.402
4880,51,10^-07,Compound C,77.4686,9518.669
4881,51,10^-07,Compound C,77.5666,9886.458
4882,51,10^-07,Compound C,77.4626,10471.21
4883,51,10^-07,Compound C,77.5304,13777.218
4884,51,10^-06,Compound A,77.7536,5955.697
4885,51,10^-06,Compound A,77.6952,7127.7
4886,51,10^-06,Compound A,77.8124,7952.318
4887,51,10^-06,Compound A,77.783,9236.611
4888,51,10^-06,Compound B,77.626,9733.354
4889,51,10^-06,Compound B,77.6408,9474.512
4890,51,10^-06,Compound B,77.7064,10388.554
4891,51,10^-06,Compound B,77.6992,10365.382
4892,51,10^-06,Compound C,77.6686,10534.025
4893,51,10^-06,Compound C,77.7222,11950.592
4894,51,10^-06,Compound C,77.6222,13557.286
4895,51,10^-06,Compound C,77.7404,15333.956
4896,52,Control,Compound A,78.1042,3173.777
4897,52,Control,Compound A,78.0662,3436.572
4898,52,Control,Compound A,78.1016,3582.396
4899,52,Control,Compound A,78.092,3082.618
4900,52,Control,Compound B,78.0152,2990.327
4901,52,Control,Compound B,78.0114,3006.699
4902,52,Control,Compound B,78.0776,3094.643
4903,52,Control,Compound B,78.0598,3670.097
4904,52,Control,Compound C,78.0294,3936.182
4905,52,Control,Compound C,78.0114,3503.693
4906,52,Control,Compound C,78.0026,3763.452
4907,52,Control,Compound C,78.1112,3791.957
4908,52,10^-12,Compound A,78.255,3060.83
4909,52,10^-12,Compound A,78.2376,3438.258
4910,52,10^-12,Compound A,78.2724,3679.753
4911,52,10^-12,Compound A,78.242,3108.769
4912,52,10^-12,Compound B,78.1656,2995.157
4913,52,10^-12,Compound B,78.1714,3198.211
4914,52,10^-12,Compound B,78.2486,3222.737
4915,52,10^-12,Compound B,78.2198,3814.055
4916,52,10^-12,Compound C,78.1894,4242.958
4917,52,10^-12,Compound C,78.1614,4840.191
4918,52,10^-12,Compound C,78.153,4605.834
4919,52,10^-12,Compound C,78.2708,4575.068
4920,52,10^-11,Compound A,78.4262,2774.707
4921,52,10^-11,Compound A,78.3958,2902.828
4922,52,10^-11,Compound A,78.4308,3145.013
4923,52,10^-11,Compound A,78.3934,3189.535
4924,52,10^-11,Compound B,78.3864,3404.351
4925,52,10^-11,Compound B,78.3218,3385.294
4926,52,10^-11,Compound B,78.4066,3453.753
4927,52,10^-11,Compound B,78.37,3702.378
4928,52,10^-11,Compound C,78.3394,4333.793
4929,52,10^-11,Compound C,78.3118,4637.527
4930,52,10^-11,Compound C,78.373,4968.359
4931,52,10^-11,Compound C,78.4212,4980.982
4932,52,10^-10,Compound A,78.5846,2801.604
4933,52,10^-10,Compound A,78.6062,2844.75
4934,52,10^-10,Compound A,78.5908,3192.759
4935,52,10^-10,Compound A,78.554,3660.897
4936,52,10^-10,Compound B,78.5578,3235.757
4937,52,10^-10,Compound B,78.4818,3633.252
4938,52,10^-10,Compound B,78.5572,4114.369
4939,52,10^-10,Compound B,78.5212,3940.688
4940,52,10^-10,Compound C,78.4898,5083.221
4941,52,10^-10,Compound C,78.4918,5042.497
4942,52,10^-10,Compound C,78.5338,5772.881
4943,52,10^-10,Compound C,78.5816,5446.92
4944,52,10^-09,Compound A,78.815,2970.646
4945,52,10^-09,Compound A,78.7672,3111.362
4946,52,10^-09,Compound A,78.741,3413.092
4947,52,10^-09,Compound A,78.7024,3154.441
4948,52,10^-09,Compound B,78.7162,3794.391
4949,52,10^-09,Compound B,78.7018,3722.776
4950,52,10^-09,Compound B,78.7172,4285.227
4951,52,10^-09,Compound B,78.6802,4018.959
4952,52,10^-09,Compound C,78.7294,4874.28
4953,52,10^-09,Compound C,78.6918,5647.47
4954,52,10^-09,Compound C,78.6834,6035.831
4955,52,10^-09,Compound C,78.8016,6690.54
4956,52,10^-08,Compound A,78.976,3700.05
4957,52,10^-08,Compound A,78.9262,4319.622
4958,52,10^-08,Compound A,78.9514,6071.32
4959,52,10^-08,Compound A,78.913,7036.948
4960,52,10^-08,Compound B,78.876,6043.042
4961,52,10^-08,Compound B,78.8522,5824.057
4962,52,10^-08,Compound B,78.8772,6138.061
4963,52,10^-08,Compound B,78.8304,5819.718
4964,52,10^-08,Compound C,78.8802,6221.626
4965,52,10^-08,Compound C,78.8422,5867.884
4966,52,10^-08,Compound C,78.8338,7011.675
4967,52,10^-08,Compound C,78.952,7475.701
4968,52,10^-07,Compound A,79.135,4742.656
4969,52,10^-07,Compound A,79.0768,5230.029
4970,52,10^-07,Compound A,79.1112,6383.982
4971,52,10^-07,Compound A,79.0738,6217.628
4972,52,10^-07,Compound B,79.0262,9180.115
4973,52,10^-07,Compound B,79.0122,9888.396
4974,52,10^-07,Compound B,79.0776,9136.129
4975,52,10^-07,Compound B,79.0608,9832.016
4976,52,10^-07,Compound C,79.0402,9407.999
4977,52,10^-07,Compound C,79.0022,9890.337
4978,52,10^-07,Compound C,78.9938,10423.312
4979,52,10^-07,Compound C,79.1116,13953.535
4980,52,10^-06,Compound A,79.2854,5959.774
4981,52,10^-06,Compound A,79.2368,7116.162
4982,52,10^-06,Compound A,79.2614,7903.551
4983,52,10^-06,Compound A,79.2234,9172.769
4984,52,10^-06,Compound B,79.1784,9796.985
4985,52,10^-06,Compound B,79.1624,9380.542
4986,52,10^-06,Compound B,79.2376,10313.582
4987,52,10^-06,Compound B,79.2116,10264.591
4988,52,10^-06,Compound C,79.1902,10474.917
4989,52,10^-06,Compound C,79.1542,12060.561
4990,52,10^-06,Compound C,79.1438,13540.345
4991,52,10^-06,Compound C,79.2616,15348.4
4992,53,Control,Compound A,79.6256,3197.21
4993,53,Control,Compound A,79.607,3440.457
4994,53,Control,Compound A,79.6506,3532.962
4995,53,Control,Compound A,79.6034,3103.717
4996,53,Control,Compound B,79.537,2929.227
4997,53,Control,Compound B,79.5326,3021.014
4998,53,Control,Compound B,79.599,3165.136
4999,53,Control,Compound B,79.5812,3690.274
5000,53,Control,Compound C,79.5506,3954.089
5001,53,Control,Compound C,79.5526,3482.193
5002,53,Control,Compound C,79.5242,3718.356
5003,53,Control,Compound C,79.632,3832.179
5004,53,10^-12,Compound A,79.8072,3111.953
5005,53,10^-12,Compound A,79.7688,3509.524
5006,53,10^-12,Compound A,79.804,3654.799
5007,53,10^-12,Compound A,79.7538,3180.456
5008,53,10^-12,Compound B,79.6972,3023.39
5009,53,10^-12,Compound B,79.7732,3229.901
5010,53,10^-12,Compound B,79.7598,3219.89
5011,53,10^-12,Compound B,79.7312,3745.947
5012,53,10^-12,Compound C,79.791,4284.615
5013,53,10^-12,Compound C,79.7634,4769.469
5014,53,10^-12,Compound C,79.6746,4602.992
5015,53,10^-12,Compound C,79.8728,4625.611
5016,53,10^-11,Compound A,79.966,2831.401
5017,53,10^-11,Compound A,79.9172,2846.138
5018,53,10^-11,Compound A,80.0122,3165.979
5019,53,10^-11,Compound A,80.0054,3243.157
5020,53,10^-11,Compound B,79.858,3380.132
5021,53,10^-11,Compound B,79.9334,3397.788
5022,53,10^-11,Compound B,79.9082,3457.924
5023,53,10^-11,Compound B,79.8826,3732.309
5024,53,10^-11,Compound C,79.951,4367.524
5025,53,10^-11,Compound C,79.9246,4575.196
5026,53,10^-11,Compound C,79.8346,4974.687
5027,53,10^-11,Compound C,80.0328,5130.529
5028,53,10^-10,Compound A,80.116,2815.0
5029,53,10^-10,Compound A,80.0676,2780.36
5030,53,10^-10,Compound A,80.1624,3233.641
5031,53,10^-10,Compound A,80.1542,3706.901
5032,53,10^-10,Compound B,80.0292,3282.945
5033,53,10^-10,Compound B,80.084,3650.215
5034,53,10^-10,Compound B,80.1386,4097.986
5035,53,10^-10,Compound B,80.1216,3889.586
5036,53,10^-10,Compound C,80.1126,5058.576
5037,53,10^-10,Compound C,80.0734,5053.54
5038,53,10^-10,Compound C,79.9954,5761.666
5039,53,10^-10,Compound C,80.1836,5629.608
5040,53,10^-09,Compound A,80.2664,3019.304
5041,53,10^-09,Compound A,80.2276,3060.874
5042,53,10^-09,Compound A,80.3128,3467.178
5043,53,10^-09,Compound A,80.3144,3209.011
5044,53,10^-09,Compound B,80.1878,3828.406
5045,53,10^-09,Compound B,80.2336,3768.422
5046,53,10^-09,Compound B,80.2894,4260.044
5047,53,10^-09,Compound B,80.272,3995.552
5048,53,10^-09,Compound C,80.2614,4934.635
5049,53,10^-09,Compound C,80.2238,5651.535
5050,53,10^-09,Compound C,80.145,6169.353
5051,53,10^-09,Compound C,80.3332,6761.456
5052,53,10^-08,Compound A,80.4274,3714.309
5053,53,10^-08,Compound A,80.3796,4263.513
5054,53,10^-08,Compound A,80.4726,6003.394
5055,53,10^-08,Compound A,80.4742,7059.203
5056,53,10^-08,Compound B,80.3376,6113.755
5057,53,10^-08,Compound B,80.3938,5852.866
5058,53,10^-08,Compound B,80.439,6100.092
5059,53,10^-08,Compound B,80.4322,5731.472
5060,53,10^-08,Compound C,80.4214,6242.072
5061,53,10^-08,Compound C,80.3838,5770.691
5062,53,10^-08,Compound C,80.305,7044.202
5063,53,10^-08,Compound C,80.4932,7604.125
5064,53,10^-07,Compound A,80.5764,4754.972
5065,53,10^-07,Compound A,80.5382,5169.311
5066,53,10^-07,Compound A,80.6228,6375.625
5067,53,10^-07,Compound A,80.6264,6311.005
5068,53,10^-07,Compound B,80.518,9108.918
5069,53,10^-07,Compound B,80.5436,9742.266
5070,53,10^-07,Compound B,80.5992,9093.354
5071,53,10^-07,Compound B,80.593,9801.936
5072,53,10^-07,Compound C,80.5814,9396.223
5073,53,10^-07,Compound C,80.5342,9889.113
5074,53,10^-07,Compound C,80.505,10369.935
5075,53,10^-07,Compound C,80.6432,13964.908
5076,53,10^-06,Compound A,80.7268,5997.848
5077,53,10^-06,Compound A,80.738,7195.002
5078,53,10^-06,Compound A,80.7732,7840.915
5079,53,10^-06,Compound A,80.7848,9189.71
5080,53,10^-06,Compound B,80.6782,9724.244
